p-th Cyclo pol,qMin = #elements in `sparsest field`,sparsity,ord_p(qMin),sparsity <= ord_p(qMin)?
7643,7,3246,3821,True
7643,13,3519,3821,True
7643,23,3654,3821,True
7643,29,3702,3821,True
7649,2,1911,3824,True
7649,5,3067,3824,True
7649,11,3465,3824,True
7649,17,1785,1912,True
7649,19,3615,3824,True
7649,23,3591,3824,True
7649,29,3659,3824,True
7669,3,418,639,True
7669,5,1516,1917,True
7669,7,538,639,True
7669,13,1771,1917,True
7669,17,3598,3834,True
7669,23,2435,2556,True
7669,29,1217,1278,True
7673,2,1855,3836,True
7673,7,819,959,True
7673,11,979,1096,True
7673,13,497,548,True
7673,19,511,548,True
7681,2,1933,3840,True
7681,3,397,640,True
7681,5,989,1280,True
7681,7,1635,1920,True
7681,11,857,960,True
7681,13,1405,1536,True
7681,19,1799,1920,True
7681,23,2435,2560,True
7681,29,3687,3840,True
7687,2,1891,3843,True
7687,3,553,854,True
7687,5,854,1098,True
7687,7,925,1098,True
7687,13,54,61,True
7687,23,521,549,True
7691,3,2543,3845,True
7691,5,606,769,True
7691,7,3267,3845,True
7691,11,3496,3845,True
7691,17,1433,1538,True
7691,19,3632,3845,True
7691,29,3710,3845,True
7699,2,1271,2566,True
7699,5,3066,3849,True
7699,7,1095,1283,True
7699,11,3495,3849,True
7699,13,1181,1283,True
7699,17,1203,1283,True
7699,19,2435,2566,True
7699,23,3689,3849,True
7699,29,2465,2566,True
7703,2,1975,3851,True
7703,3,2552,3851,True
7703,7,3312,3851,True
7703,17,3636,3851,True
7703,19,3642,3851,True
7703,23,3678,3851,True
7717,3,408,643,True
7717,5,2058,2572,True
7717,7,2148,2572,True
7717,11,2313,2572,True
7717,17,1825,1929,True
7717,23,1840,1929,True
7723,2,1253,2574,True
7723,5,2009,2574,True
7723,7,2173,2574,True
7723,13,3572,3861,True
7723,17,259,286,True
7723,29,409,429,True
7727,2,1911,3863,True
7727,3,2504,3863,True
7727,7,3301,3863,True
7727,17,3634,3863,True
7727,19,3671,3863,True
7727,23,3684,3863,True
7727,29,3742,3863,True
7741,2,1249,2580,True
7741,3,1263,1935,True
7741,5,1009,1290,True
7741,19,797,860,True
7741,23,3693,3870,True
7753,2,151,323,True
7753,3,128,228,True
7753,5,347,456,True
7753,7,3319,3876,True
7753,11,877,969,True
7753,13,2387,2584,True
7753,17,1813,1938,True
7753,19,1199,1292,True
7753,23,3685,3876,True
7753,29,2483,2584,True
7757,3,703,1108,True
7757,7,1659,1939,True
7757,13,3571,3878,True
7757,19,1847,1939,True
7757,23,523,554,True
7759,2,1955,3879,True
7759,5,1018,1293,True
7759,7,1106,1293,True
7759,17,791,862,True
7759,23,2460,2586,True
7759,29,3746,3879,True
7789,3,2573,3894,True
7789,5,1557,1947,True
7789,11,1155,1298,True
7789,13,2383,2596,True
7789,17,217,236,True
7789,19,2440,2596,True
7789,23,2481,2596,True
7789,29,2511,2596,True
7793,2,973,1948,True
7793,7,1661,1948,True
7793,11,1739,1948,True
7817,2,941,1954,True
7817,13,3589,3908,True
7817,29,3777,3908,True
7823,2,1979,3911,True
7823,3,2651,3911,True
7823,11,3556,3911,True
7823,13,3604,3911,True
7823,19,3715,3911,True
7823,29,3762,3911,True
7829,5,1562,1957,True
7829,13,3643,3914,True
7829,17,3697,3914,True
7829,19,1846,1957,True
7829,23,1873,1957,True
7829,29,3789,3914,True
7841,2,955,1960,True
7841,3,707,1120,True
7841,5,765,980,True
7841,7,3307,3920,True
7841,11,3567,3920,True
7841,17,903,980,True
7841,19,1475,1568,True
7853,3,367,604,True
7853,5,462,604,True
7853,13,3622,3926,True
7853,17,3701,3926,True
7853,19,3709,3926,True
7853,29,1894,1963,True
7867,2,415,874,True
7867,7,3389,3933,True
7867,11,3573,3933,True
7867,17,1231,1311,True
7873,2,637,1312,True
7873,3,2588,3936,True
7873,11,2369,2624,True
7873,17,301,328,True
7873,19,3739,3936,True
7873,23,2489,2624,True
7873,29,2531,2624,True
7877,7,3361,3938,True
7877,11,3601,3938,True
7877,13,3639,3938,True
7877,19,3695,3938,True
7879,2,1975,3939,True
7879,5,1043,1313,True
7879,11,2389,2626,True
7879,13,3622,3939,True
7879,17,3693,3939,True
7879,19,3734,3939,True
7879,29,289,303,True
7883,3,2624,3941,True
7883,11,502,563,True
7883,23,3772,3941,True
7883,29,3801,3941,True
7901,5,610,790,True
7901,11,133,158,True
7901,13,1811,1975,True
7901,17,1839,1975,True
7901,19,739,790,True
7901,23,3763,3950,True
7901,29,751,790,True
7907,3,2588,3953,True
7907,13,3618,3953,True
7907,17,3708,3953,True
7907,19,3740,3953,True
7919,2,2015,3959,True
7919,3,2642,3959,True
7919,5,3178,3959,True
7919,11,3594,3959,True
7919,19,3760,3959,True
7919,23,3790,3959,True
